,name,age,points,salary
135,Garrett Temple,0.7,0.2672955974842767,0.10980911279218664
136,Gary Clark,0.30000000000000004,0.10691823899371068,0.04539490564866736
137,Gary Harris,0.30000000000000004,0.3050314465408805,0.4448866968762392
138,George Hill,0.7,0.37106918238993714,0.22209986031871137
139,Georges Niang,0.3500000000000001,0.15723270440251572,0.04035623407773684
140,Giannis Antetokounmpo,0.30000000000000004,0.9119496855345912,0.6396744677773225
141,Glenn Robinson III,0.3500000000000001,0.16666666666666666,0.020507556016964378
142,Goga Bitadze,0.050000000000000044,0.11949685534591194,0.06768543388287863
143,Goran Dragic,0.7,0.4371069182389937,0.41786592635568165
144,Gordon Hayward,0.55,0.6415094339622641,0.6623000336946597
145,Gorgui Dieng,0.55,0.24842767295597484,0.38498809559338387
146,Grant Williams,0.10000000000000009,0.15723270440251572,0.057005758541656765
147,Grayson Allen,0.25,0.29874213836477986,0.058089649211914174
148,Guerschon Yabusele,0.25,0.07232704402515723,0.023025227322555852
149,Hamidou Diallo,0.10000000000000009,0.37421383647798745,0.03756977837182767
150,Harrison Barnes,0.40000000000000013,0.5125786163522013,0.5160099218830496
151,Hassan Whiteside,0.55,0.25157232704402516,0.036561848510355696
152,Henry Ellenson,0.19999999999999996,0.2358490566037736,0.0014199992075679035
153,Iman Shumpert,0.5,0.031446540880503145,0.00924554551430589
154,Isaac Bonga,0.050000000000000044,0.06918238993710693,0.03756977837182767
155,Isaiah Hartenstein,0.10000000000000009,0.11006289308176101,0.036561848510355696
156,Isaiah Roby,0.15000000000000013,0.2830188679245283,0.03417377384053147
157,Isaiah Thomas,0.6000000000000001,0.569182389937107,0.0014199992075679035
158,Ish Smith,0.6000000000000001,0.16352201257861637,0.13851266082542094
159,Ivica Zubac,0.19999999999999996,0.2672955974842767,0.16179209961960933
160,JJ Redick,0.8,0.27358490566037735,0.30178766069622004
161,JR Smith,0.75,0.389937106918239,0.0327464183303046
162,Ja Morant,0.050000000000000044,0.6069182389937107,0.21223398759885673
163,JaKarr Sampson,0.40000000000000013,0.08176100628930819,0.036561848510355696
164,JaMychal Green,0.5,0.27358490566037735,0.1664424003131364
165,JaVale McGee,0.6500000000000001,0.25157232704402516,0.09660967099588183
166,Jabari Parker,0.30000000000000004,0.0849056603773585,0.15015238022251515
167,Jacob Evans,0.15000000000000013,0.0880503144654088,0.045798105528582704
168,Jae Crowder,0.5,0.31761006289308175,0.21435707241688673
169,Jahlil Okafor,0.25,0.13522012578616352,0.042668115144387696
170,Jake Layman,0.3500000000000001,0.19182389937106917,0.08639197611753062
171,Jakob Poeltl,0.25,0.2232704402515723,0.1874425958138634
172,Jalen Brunson,0.19999999999999996,0.38364779874213834,0.03756977837182767
173,Jalen Lecque,0.0,0.04088050314465409,0.03417377384053147
174,Jalen McDaniels,0.15000000000000013,0.14150943396226415,0.03417377384053147
175,Jamal Murray,0.19999999999999996,0.6635220125786164,0.6340155155597209
176,James Harden,0.55,0.7955974842767296,0.9592274131594292
177,James Johnson,0.7,0.17924528301886794,0.37240351033451113
178,Jared Dudley,0.75,0.015723270440251572,0.036561848510355696
179,Jarred Vanderbilt,0.050000000000000044,0.1761006289308176,0.03756977837182767
180,Jarrett Allen,0.10000000000000009,0.4056603773584906,0.08985635236056536
181,Jarrett Culver,0.10000000000000009,0.21383647798742136,0.14094024070287892
182,Javonte Green,0.3500000000000001,0.1320754716981132,0.03417377384053147
183,Jaxson Hayes,0.0,0.17295597484276728,0.1176812878148294
184,Jaylen Brown,0.19999999999999996,0.7767295597484276,0.544447874799081
185,Jaylen Nowell,0.050000000000000044,0.330188679245283,0.03417377384053147
